Game ID,Puzzle Date,Word,Group Name,Group Level,Starting Row,Starting Column
193,2023-12-21,WASHER,SEEN IN A LAUNDRY ROOM,0,4,2
193,2023-12-21,IOTA,WHAT “I” MIGHT MEAN,2,4,3
193,2023-12-21,DEATH,___ VALLEY,3,4,4
194,2023-12-22,ANGEL,CLASSIC HALLOWEEN COSTUMES,0,1,1
194,2023-12-22,HAIR,ANIMAL HOMOPHONES,3,1,2
194,2023-12-22,SPELL,INTERVAL OF TIME,2,1,3
194,2023-12-22,COMB,BEE CREATIONS,1,1,4
194,2023-12-22,WAIL,ANIMAL HOMOPHONES,3,2,1
194,2023-12-22,WITCH,CLASSIC HALLOWEEN COSTUMES,0,2,2
194,2023-12-22,WHILE,INTERVAL OF TIME,2,2,3
194,2023-12-22,WAX,BEE CREATIONS,1,2,4
194,2023-12-22,DEAR,ANIMAL HOMOPHONES,3,3,1
194,2023-12-22,HONEY,BEE CREATIONS,1,3,2
194,2023-12-22,CLOWN,CLASSIC HALLOWEEN COSTUMES,0,3,3
194,2023-12-22,PERIOD,INTERVAL OF TIME,2,3,4
194,2023-12-22,PIRATE,CLASSIC HALLOWEEN COSTUMES,0,4,1
194,2023-12-22,HOARSE,ANIMAL HOMOPHONES,3,4,2
194,2023-12-22,STRETCH,INTERVAL OF TIME,2,4,3
194,2023-12-22,HIVE,BEE CREATIONS,1,4,4
195,2023-12-23,CAR,MEANS OF TRANSPORTATION,0,1,1
195,2023-12-23,GAME,WILLING TO PARTICIPATE,1,1,2
195,2023-12-23,BLUE,___BERRY ,3,1,3
195,2023-12-23,DASH,"LITTLE BIT, IN A RECIPE",2,1,4
195,2023-12-23,STRAW,___BERRY ,3,2,1
195,2023-12-23,SPLASH,"LITTLE BIT, IN A RECIPE",2,2,2
195,2023-12-23,IN,WILLING TO PARTICIPATE,1,2,3
195,2023-12-23,BOAT,MEANS OF TRANSPORTATION,0,2,4
195,2023-12-23,DROP,"LITTLE BIT, IN A RECIPE",2,3,1
195,2023-12-23,DOWN,WILLING TO PARTICIPATE,1,3,2
195,2023-12-23,GOOSE,___BERRY ,3,3,3
195,2023-12-23,ON BOARD,WILLING TO PARTICIPATE,1,3,4
195,2023-12-23,PINCH,"LITTLE BIT, IN A RECIPE",2,4,1
195,2023-12-23,TRAIN,MEANS OF TRANSPORTATION,0,4,2
195,2023-12-23,RASP,___BERRY ,3,4,3
195,2023-12-23,PLANE,MEANS OF TRANSPORTATION,0,4,4
196,2023-12-24,CROWN,STATUE OF LIBERTY FEATURES,2,1,1
196,2023-12-24,SOFT,GENTLE,0,1,2
196,2023-12-24,DICE,THINGS TO BLOW ON FOR WISHES/LUCK,3,1,3
196,2023-12-24,SHOULDER,CUTS OF PORK,1,1,4
196,2023-12-24,CHOP,CUTS OF PORK,1,2,1
196,2023-12-24,CANDLE,THINGS TO BLOW ON FOR WISHES/LUCK,3,2,2
196,2023-12-24,ROBE,STATUE OF LIBERTY FEATURES,2,2,3
196,2023-12-24,LIGHT,GENTLE,0,2,4
196,2023-12-24,EYELASH,THINGS TO BLOW ON FOR WISHES/LUCK,3,3,1
196,2023-12-24,TORCH,STATUE OF LIBERTY FEATURES,2,3,2
196,2023-12-24,MELLOW,GENTLE,0,3,3
196,2023-12-24,BELLY,CUTS OF PORK,1,3,4
196,2023-12-24,MILD,GENTLE,0,4,1
196,2023-12-24,HOCK,CUTS OF PORK,1,4,2
196,2023-12-24,DANDELION,THINGS TO BLOW ON FOR WISHES/LUCK,3,4,3
196,2023-12-24,TABLET,STATUE OF LIBERTY FEATURES,2,4,4
197,2023-12-25,SANTA,SECRET ___,3,1,1
197,2023-12-25,BABY,DARLING,0,1,2
197,2023-12-25,ZIP,OOMPH,2,1,3
197,2023-12-25,LINE,BASIC GEOMETRIC OBJECTS,1,1,4
197,2023-12-25,LOVE,DARLING,0,2,1
197,2023-12-25,SAUCE,SECRET ___,3,2,2
197,2023-12-25,POINT,BASIC GEOMETRIC OBJECTS,1,2,3
197,2023-12-25,ENERGY,OOMPH,2,2,4
197,2023-12-25,BOO,DARLING,0,3,1
197,2023-12-25,RAY,BASIC GEOMETRIC OBJECTS,1,3,2
197,2023-12-25,JUICE,OOMPH,2,3,3
197,2023-12-25,DEAR,DARLING,0,3,4
197,2023-12-25,FIRE,OOMPH,2,4,1
197,2023-12-25,CODE,SECRET ___,3,4,2
197,2023-12-25,SEGMENT,BASIC GEOMETRIC OBJECTS,1,4,3
197,2023-12-25,AGENT,SECRET ___,3,4,4
198,2023-12-26,LEAF,PAPER IN A BOOK,1,1,1
198,2023-12-26,THUMB,THINGS YOU CAN DO TO YOUR NOSE,3,1,2
198,2023-12-26,DRIVE,ROAD NAMES,0,1,3
198,2023-12-26,PAGE,PAPER IN A BOOK,1,1,4
198,2023-12-26,STEM,RESTRAIN,2,2,1
198,2023-12-26,PICK,THINGS YOU CAN DO TO YOUR NOSE,3,2,2
198,2023-12-26,BLOW,THINGS YOU CAN DO TO YOUR NOSE,3,2,3
198,2023-12-26,CHECK,RESTRAIN,2,2,4
198,2023-12-26,STREET,ROAD NAMES,0,3,1
198,2023-12-26,CURB,RESTRAIN,2,3,2
198,2023-12-26,SHEET,PAPER IN A BOOK,1,3,3
198,2023-12-26,ALLEY,ROAD NAMES,0,3,4
198,2023-12-26,LIMIT,RESTRAIN,2,4,1
198,2023-12-26,LANE,ROAD NAMES,0,4,2
198,2023-12-26,HOLD,THINGS YOU CAN DO TO YOUR NOSE,3,4,3
198,2023-12-26,FOLIO,PAPER IN A BOOK,1,4,4
199,2023-12-27,MS,NAME PREFIXES,1,1,1
199,2023-12-27,PAINT,ART MEDIUMS,2,1,2
199,2023-12-27,GHOST,___ PEPPER,3,1,3
199,2023-12-27,BELL,___ PEPPER,3,1,4
199,2023-12-27,PASTEL,ART MEDIUMS,2,2,1
199,2023-12-27,SIGN,INDICATION OF THINGS TO COME,0,2,2
199,2023-12-27,BLACK,___ PEPPER,3,2,3
199,2023-12-27,INK,ART MEDIUMS,2,2,4
199,2023-12-27,REV,NAME PREFIXES,1,3,1
199,2023-12-27,WARNING,INDICATION OF THINGS TO COME,0,3,2
199,2023-12-27,MESSAGE,INDICATION OF THINGS TO COME,0,3,3
199,2023-12-27,GEN,NAME PREFIXES,1,3,4
199,2023-12-27,DR,___ PEPPER,3,4,1
199,2023-12-27,PROF,NAME PREFIXES,1,4,2
199,2023-12-27,CHARCOAL,ART MEDIUMS,2,4,3
199,2023-12-27,OMEN,INDICATION OF THINGS TO COME,0,4,4
200,2023-12-28,SWIFT,BIRDS,2,1,1
200,2023-12-28,HOLIDAY,JAZZ LEGENDS,3,1,2
200,2023-12-28,CARDINAL,BIRDS,2,1,3
200,2023-12-28,HOOD,PARTS OF A CAR,0,1,4
200,2023-12-28,ZIP,MOVE QUICKLY,1,2,1
200,2023-12-28,MONK,JAZZ LEGENDS,3,2,2
200,2023-12-28,TRUNK,PARTS OF A CAR,0,2,3
200,2023-12-28,DASH,MOVE QUICKLY,1,2,4
200,2023-12-28,PARKER,JAZZ LEGENDS,3,3,1
200,2023-12-28,LARK,BIRDS,2,3,2
200,2023-12-28,DART,MOVE QUICKLY,1,3,3
200,2023-12-28,TIRE,PARTS OF A CAR,0,3,4
200,2023-12-28,BOLT,MOVE QUICKLY,1,4,1
200,2023-12-28,BUMPER,PARTS OF A CAR,0,4,2
200,2023-12-28,JAY,BIRDS,2,4,3
200,2023-12-28,HANCOCK,JAZZ LEGENDS,3,4,4
201,2023-12-29,SAINT,___ GEORGE,3,1,1
201,2023-12-29,BAD,"COOL, IN ’80S SLANG",1,1,2
201,2023-12-29,BOY,___ GEORGE,3,1,3
201,2023-12-29,POLO,SHIRTS,0,1,4
201,2023-12-29,BY,___ GEORGE,3,2,1
201,2023-12-29,FLY,"COOL, IN ’80S SLANG",1,2,2
201,2023-12-29,TEE,SHIRTS,0,2,3
201,2023-12-29,JAY,LETTER SPELLINGS,2,2,4
201,2023-12-29,FRESH,"COOL, IN ’80S SLANG",1,3,1
201,2023-12-29,CROP,SHIRTS,0,3,2
201,2023-12-29,GEE,LETTER SPELLINGS,2,3,3
201,2023-12-29,CURIOUS,___ GEORGE,3,3,4
201,2023-12-29,BEE,LETTER SPELLINGS,2,4,1
201,2023-12-29,RAD,"COOL, IN ’80S SLANG",1,4,2
201,2023-12-29,EX,LETTER SPELLINGS,2,4,3
201,2023-12-29,TANK,SHIRTS,0,4,4
202,2023-12-30,PANDA,BLACK-AND-WHITE ANIMALS,0,1,1
202,2023-12-30,BEAR,___ TRAP,3,1,2
202,2023-12-30,SAND,___ TRAP,3,1,3
202,2023-12-30,STRING,SEQUENCE,1,1,4
202,2023-12-30,SPEED,___ TRAP,3,2,1
202,2023-12-30,TRAIN,SEQUENCE,1,2,2
202,2023-12-30,DESERT,HETERONYMS,2,2,3
202,2023-12-30,WIND,HETERONYMS,2,2,4
202,2023-12-30,ORCA,BLACK-AND-WHITE ANIMALS,0,3,1
202,2023-12-30,DOVE,HETERONYMS,2,3,2
202,2023-12-30,SKUNK,BLACK-AND-WHITE ANIMALS,0,3,3
202,2023-12-30,BASS,HETERONYMS,2,3,4
202,2023-12-30,TOURIST,___ TRAP,3,4,1
202,2023-12-30,CHAIN,SEQUENCE,1,4,2
202,2023-12-30,ZEBRA,BLACK-AND-WHITE ANIMALS,0,4,3
202,2023-12-30,SERIES,SEQUENCE,1,4,4
203,2023-12-31,COUNTDOWN,HAPPY NEW YEAR!,3,1,1
203,2023-12-31,KISS,HAPPY NEW YEAR!,3,1,2
203,2023-12-31,NICE,PLACES IN FRANCE,2,1,3
203,2023-12-31,DETAIL,"SHARPNESS, AS OF AN IMAGE",1,1,4
203,2023-12-31,BALL,HAPPY NEW YEAR!,3,2,1
203,2023-12-31,CLUB,ORGANIZATION,0,2,2
203,2023-12-31,RESOLUTION,"SHARPNESS, AS OF AN IMAGE",1,2,3
203,2023-12-31,CHAMPAGNE,PLACES IN FRANCE,2,2,4
203,2023-12-31,GROUP,ORGANIZATION,0,3,1
203,2023-12-31,TOURS,PLACES IN FRANCE,2,3,2
203,2023-12-31,FIREWORKS,HAPPY NEW YEAR!,3,3,3
203,2023-12-31,PARTY,ORGANIZATION,0,3,4
203,2023-12-31,DIJON,PLACES IN FRANCE,2,4,1
203,2023-12-31,DEFINITION,"SHARPNESS, AS OF AN IMAGE",1,4,2
203,2023-12-31,TEAM,ORGANIZATION,0,4,3
203,2023-12-31,CLARITY,"SHARPNESS, AS OF AN IMAGE",1,4,4
204,2024-01-01,WAY,W + VOWEL SOUND,3,1,1
204,2024-01-01,WEED,GARDENING NOUNS/VERBS,0,1,2
204,2024-01-01,WHEEL,"CLASSIC GAME SHOWS, FAMILIARLY",2,1,3
204,2024-01-01,WEDGE,KINDS OF SALADS,1,1,4
204,2024-01-01,WATER,GARDENING NOUNS/VERBS,0,2,1
204,2024-01-01,WEE,W + VOWEL SOUND,3,2,2
204,2024-01-01,GREEN,KINDS OF SALADS,1,2,3
204,2024-01-01,FEUD,"CLASSIC GAME SHOWS, FAMILIARLY",2,2,4
204,2024-01-01,WHY,W + VOWEL SOUND,3,3,1
204,2024-01-01,PYRAMID,"CLASSIC GAME SHOWS, FAMILIARLY",2,3,2
204,2024-01-01,SEED,GARDENING NOUNS/VERBS,0,3,3
204,2024-01-01,GREEK,KINDS OF SALADS,1,3,4
204,2024-01-01,MILLIONAIRE,"CLASSIC GAME SHOWS, FAMILIARLY",2,4,1
204,2024-01-01,WHOA,W + VOWEL SOUND,3,4,2
204,2024-01-01,CAESAR,KINDS OF SALADS,1,4,3
204,2024-01-01,PLANT,GARDENING NOUNS/VERBS,0,4,4
205,2024-01-02,WONDER,SMALL ___,3,1,1
205,2024-01-02,BREAD,B.L.T. INGREDIENTS,0,1,2
205,2024-01-02,WALK,BASEBALL STATS,2,1,3
205,2024-01-02,TALK,SMALL ___,3,1,4
205,2024-01-02,TOMATO,B.L.T. INGREDIENTS,0,2,1
205,2024-01-02,JAM,OBSTRUCT,1,2,2
205,2024-01-02,WORLD,SMALL ___,3,2,3
205,2024-01-02,HIT,BASEBALL STATS,2,2,4
205,2024-01-02,DOUBLE,BASEBALL STATS,2,3,1
205,2024-01-02,BACON,B.L.T. INGREDIENTS,0,3,2
205,2024-01-02,BLOCK,OBSTRUCT,1,3,3
205,2024-01-02,FRY,SMALL ___,3,3,4
205,2024-01-02,STOP,OBSTRUCT,1,4,1
205,2024-01-02,RUN,BASEBALL STATS,2,4,2
205,2024-01-02,LETTUCE,B.L.T. INGREDIENTS,0,4,3
205,2024-01-02,CLOG,OBSTRUCT,1,4,4
206,2024-01-03,TICK,"SELECT, AS A BOX ON A FORM",2,1,1
206,2024-01-03,TIP,RAPPERS MINUS FIRST LETTER,3,1,2
206,2024-01-03,TAP,HIDDEN LISTENING DEVICES,1,1,3
206,2024-01-03,FLY,MOVE THROUGH THE AIR,0,1,4
206,2024-01-03,CHECK,"SELECT, AS A BOX ON A FORM",2,2,1
206,2024-01-03,40,RAPPERS MINUS FIRST LETTER,3,2,2
206,2024-01-03,X,"SELECT, AS A BOX ON A FORM",2,2,3
206,2024-01-03,PAIN,RAPPERS MINUS FIRST LETTER,3,2,4
206,2024-01-03,BUG,HIDDEN LISTENING DEVICES,1,3,1
206,2024-01-03,MARK,"SELECT, AS A BOX ON A FORM",2,3,2
206,2024-01-03,GLIDE,MOVE THROUGH THE AIR,0,3,3
206,2024-01-03,MIKE,HIDDEN LISTENING DEVICES,1,3,4
206,2024-01-03,FLOAT,MOVE THROUGH THE AIR,0,4,1
206,2024-01-03,COLE,RAPPERS MINUS FIRST LETTER,3,4,2
206,2024-01-03,WIRE,HIDDEN LISTENING DEVICES,1,4,3
206,2024-01-03,SOAR,MOVE THROUGH THE AIR,0,4,4
208,2024-01-04,MATCH,DATING APP ACTIONS,1,1,1
208,2024-01-04,BOX,GIFT-GIVING ACCESSORIES,0,1,2
208,2024-01-04,CHARM,LUCKY ___,3,1,3
208,2024-01-04,STRIKE,LUCKY ___,3,1,4
208,2024-01-04,BOW,GIFT-GIVING ACCESSORIES,0,2,1
208,2024-01-04,DUCK,LUCKY ___,3,2,2
208,2024-01-04,SICK,"COOL, IN SLANG",2,2,3
208,2024-01-04,SWIPE,DATING APP ACTIONS,1,2,4
208,2024-01-04,FIRE,"COOL, IN SLANG",2,3,1
208,2024-01-04,CARD,GIFT-GIVING ACCESSORIES,0,3,2
208,2024-01-04,BLOCK,DATING APP ACTIONS,1,3,3
208,2024-01-04,TIGHT,"COOL, IN SLANG",2,3,4
208,2024-01-04,BREAK,LUCKY ___,3,4,1
208,2024-01-04,MESSAGE,DATING APP ACTIONS,1,4,2
208,2024-01-04,LIT,"COOL, IN SLANG",2,4,3
208,2024-01-04,WRAPPING,GIFT-GIVING ACCESSORIES,0,4,4
209,2024-01-05,KID,PLAYFULLY BOTHER,0,1,1
209,2024-01-05,ADULT,WHAT “X” MIGHT MEAN,3,1,2
209,2024-01-05,TOP,APEX,1,1,3
209,2024-01-05,TEN,WHAT “X” MIGHT MEAN,3,1,4
209,2024-01-05,MAX,APEX,1,2,1
209,2024-01-05,TEASE,PLAYFULLY BOTHER,0,2,2
209,2024-01-05,DOZEN,WORDS FOR SPECIFIC QUANTITIES,2,2,3
209,2024-01-05,TIMES,WHAT “X” MIGHT MEAN,3,2,4
209,2024-01-05,RIB,PLAYFULLY BOTHER,0,3,1
209,2024-01-05,PAIR,WORDS FOR SPECIFIC QUANTITIES,2,3,2
209,2024-01-05,PEAK,APEX,1,3,3
209,2024-01-05,JOSH,PLAYFULLY BOTHER,0,3,4
209,2024-01-05,GROSS,WORDS FOR SPECIFIC QUANTITIES,2,4,1
209,2024-01-05,KISS,WHAT “X” MIGHT MEAN,3,4,2
209,2024-01-05,SCORE,WORDS FOR SPECIFIC QUANTITIES,2,4,3
209,2024-01-05,HEIGHT,APEX,1,4,4
210,2024-01-06,DISCO,___ BALL,3,1,1
210,2024-01-06,WAVE,MOVE BACK AND FORTH,1,1,2
210,2024-01-06,CRYSTAL,___ BALL,3,1,3
210,2024-01-06,BONE,THINGS TO PICK,2,1,4
210,2024-01-06,SWING,MOVE BACK AND FORTH,1,2,1
210,2024-01-06,LOCK,THINGS TO PICK,2,2,2
210,2024-01-06,ROCK,MOVE BACK AND FORTH,1,2,3
210,2024-01-06,AFRO,THINGS TO PICK,2,2,4
210,2024-01-06,FUNK,STRONG SMELL,0,3,1
210,2024-01-06,FIGHT,THINGS TO PICK,2,3,2
210,2024-01-06,GUTTER,___ BALL,3,3,3
210,2024-01-06,TANG,STRONG SMELL,0,3,4
210,2024-01-06,MUSK,STRONG SMELL,0,4,1
210,2024-01-06,SWAY,MOVE BACK AND FORTH,1,4,2
210,2024-01-06,FOUL,___ BALL,3,4,3
210,2024-01-06,ODOR,STRONG SMELL,0,4,4
213,2024-01-07,META,TECH COMPANIES,0,1,1
213,2024-01-07,PHYSICAL,KINDS OF EXAMS,1,1,2
213,2024-01-07,WISDOM,___ TOOTH,3,1,3
213,2024-01-07,BEAUTY,SOMETHING EXEMPLARY,2,1,4
213,2024-01-07,PEACH,SOMETHING EXEMPLARY,2,2,1
213,2024-01-07,BABY,___ TOOTH,3,2,2
213,2024-01-07,APPLE,TECH COMPANIES,0,2,3
213,2024-01-07,EYE,___ TOOTH,3,2,4
213,2024-01-07,SWEET,___ TOOTH,3,3,1
213,2024-01-07,BAR,KINDS OF EXAMS,1,3,2
213,2024-01-07,GEM,SOMETHING EXEMPLARY,2,3,3
213,2024-01-07,FINAL,KINDS OF EXAMS,1,3,4
213,2024-01-07,ALPHABET,TECH COMPANIES,0,4,1
213,2024-01-07,MARVEL,SOMETHING EXEMPLARY,2,4,2
213,2024-01-07,ORAL,KINDS OF EXAMS,1,4,3
213,2024-01-07,AMAZON,TECH COMPANIES,0,4,4
212,2024-01-08,TRIANGLE,SHAPES OF CAPITAL GREEK LETTERS,3,1,1
212,2024-01-08,BASKETBALL,THINGS THAT ARE ORANGE,0,1,2
212,2024-01-08,CARROT,THINGS THAT ARE ORANGE,0,1,3
212,2024-01-08,STICK,"LONG, SKINNY OBJECTS",1,1,4
212,2024-01-08,CART,SEEN ON A GOLF COURSE,2,2,1
212,2024-01-08,HORSESHOE,SHAPES OF CAPITAL GREEK LETTERS,3,2,2
212,2024-01-08,POLE,"LONG, SKINNY OBJECTS",1,2,3
212,2024-01-08,CLUB,SEEN ON A GOLF COURSE,2,2,4
212,2024-01-08,PITCHFORK,SHAPES OF CAPITAL GREEK LETTERS,3,3,1
212,2024-01-08,HOLE,SEEN ON A GOLF COURSE,2,3,2
212,2024-01-08,CIRCLE,SHAPES OF CAPITAL GREEK LETTERS,3,3,3
212,2024-01-08,GOLDFISH,THINGS THAT ARE ORANGE,0,3,4
212,2024-01-08,STAFF,"LONG, SKINNY OBJECTS",1,4,1
212,2024-01-08,PUMPKIN,THINGS THAT ARE ORANGE,0,4,2
212,2024-01-08,ROD,"LONG, SKINNY OBJECTS",1,4,3
212,2024-01-08,TEE,SEEN ON A GOLF COURSE,2,4,4
214,2024-01-09,SPONGE,CLEANING SUPPLIES,0,1,1
214,2024-01-09,SALT,"ELEMENTS OF COOKING,  PER SAMIN NOSRAT",1,1,2
214,2024-01-09,SMOKE,THINGS THAT MAKE YOU SNEEZE,2,1,3
214,2024-01-09,SHAFT,TITULAR FICTIONAL DETECTIVES,3,1,4
214,2024-01-09,DUST,THINGS THAT MAKE YOU SNEEZE,2,2,1
214,2024-01-09,MONK,TITULAR FICTIONAL DETECTIVES,3,2,2
214,2024-01-09,BROOM,CLEANING SUPPLIES,0,2,3
214,2024-01-09,HEAT,"ELEMENTS OF COOKING,  PER SAMIN NOSRAT",1,2,4
214,2024-01-09,MAGNUM,TITULAR FICTIONAL DETECTIVES,3,3,1
214,2024-01-09,FAT,"ELEMENTS OF COOKING,  PER SAMIN NOSRAT",1,3,2
214,2024-01-09,POLLEN,THINGS THAT MAKE YOU SNEEZE,2,3,3
214,2024-01-09,RAG,CLEANING SUPPLIES,0,3,4
214,2024-01-09,ACID,"ELEMENTS OF COOKING,  PER SAMIN NOSRAT",1,4,1
214,2024-01-09,MOP,CLEANING SUPPLIES,0,4,2
214,2024-01-09,TRACY,TITULAR FICTIONAL DETECTIVES,3,4,3
214,2024-01-09,PEPPER,THINGS THAT MAKE YOU SNEEZE,2,4,4
215,2024-01-10,POKER,FOUND AROUND A FIREPLACE,1,1,1
215,2024-01-10,DICE,THINGS SEEN AT A CASINO,2,1,2
215,2024-01-10,CHARM,BIT OF MAGIC,0,1,3
215,2024-01-10,MELT,WAYS TO PREPARE CHEESE,3,1,4
215,2024-01-10,CHIPS,THINGS SEEN AT A CASINO,2,2,1
215,2024-01-10,SPELL,BIT OF MAGIC,0,2,2
215,2024-01-10,SLICE,WAYS TO PREPARE CHEESE,3,2,3
215,2024-01-10,LOG,FOUND AROUND A FIREPLACE,1,2,4
215,2024-01-10,GRATE,FOUND AROUND A FIREPLACE,1,3,1
215,2024-01-10,CARDS,THINGS SEEN AT A CASINO,2,3,2
215,2024-01-10,CURSE,BIT OF MAGIC,0,3,3
215,2024-01-10,SHRED,WAYS TO PREPARE CHEESE,3,3,4
215,2024-01-10,CRUMBLE,WAYS TO PREPARE CHEESE,3,4,1
215,2024-01-10,HEX,BIT OF MAGIC,0,4,2
215,2024-01-10,SLOTS,THINGS SEEN AT A CASINO,2,4,3
215,2024-01-10,FLUE,FOUND AROUND A FIREPLACE,1,4,4
216,2024-01-11,PERFECT,___ PITCH,3,1,1
216,2024-01-11,PHAT,“PH” WORDS THAT ALSO WORK WITH “F”,2,1,2
216,2024-01-11,LIQUID,STATES OF MATTER,0,1,3
216,2024-01-11,ELEVATOR,___ PITCH,3,1,4
216,2024-01-11,GREAT,ALL-TIMER,1,2,1
216,2024-01-11,GAS,STATES OF MATTER,0,2,2
216,2024-01-11,LEGEND,ALL-TIMER,1,2,3
216,2024-01-11,FEVER,___ PITCH,3,2,4
216,2024-01-11,SOLID,STATES OF MATTER,0,3,1
216,2024-01-11,SALES,___ PITCH,3,3,2
216,2024-01-11,PHILLY,“PH” WORDS THAT ALSO WORK WITH “F”,2,3,3
216,2024-01-11,ICON,ALL-TIMER,1,3,4
216,2024-01-11,PHEW,“PH” WORDS THAT ALSO WORK WITH “F”,2,4,1
216,2024-01-11,HERO,ALL-TIMER,1,4,2
216,2024-01-11,PLASMA,STATES OF MATTER,0,4,3
216,2024-01-11,PHISH,“PH” WORDS THAT ALSO WORK WITH “F”,2,4,4
217,2024-01-12,READ,COLOR HOMOPHONES,3,1,1
217,2024-01-12,SHOCK,"PARTS OF A CAR, INFORMALLY",2,1,2
217,2024-01-12,POINT,TOPIC OF DISCUSSION,0,1,3
217,2024-01-12,WHEEL,"PARTS OF A CAR, INFORMALLY",2,1,4
217,2024-01-12,SUBJECT,TOPIC OF DISCUSSION,0,2,1
217,2024-01-12,BLEW,COLOR HOMOPHONES,3,2,2
217,2024-01-12,DASH,"PARTS OF A CAR, INFORMALLY",2,2,3
217,2024-01-12,STAGE,SECTION OF ONE’S LIFE,1,2,4
217,2024-01-12,PERIOD,SECTION OF ONE’S LIFE,1,3,1
217,2024-01-12,MATTER,TOPIC OF DISCUSSION,0,3,2
217,2024-01-12,CHAPTER,SECTION OF ONE’S LIFE,1,3,3
217,2024-01-12,ROWS,COLOR HOMOPHONES,3,3,4
217,2024-01-12,TANK,"PARTS OF A CAR, INFORMALLY",2,4,1
217,2024-01-12,ISSUE,TOPIC OF DISCUSSION,0,4,2
217,2024-01-12,PHASE,SECTION OF ONE’S LIFE,1,4,3
217,2024-01-12,CHORAL,COLOR HOMOPHONES,3,4,4
218,2024-01-13,PUNT,POSTPONE,3,1,1
218,2024-01-13,BADGE,CREDENTIALS FOR ENTRY,0,1,2
218,2024-01-13,TACKLE,AMERICAN FOOTBALL POSITIONS,2,1,3
218,2024-01-13,RUN,PRESIDE OVER,1,1,4
218,2024-01-13,DIRECT,PRESIDE OVER,1,2,1
218,2024-01-13,PASS,CREDENTIALS FOR ENTRY,0,2,2
218,2024-01-13,END,AMERICAN FOOTBALL POSITIONS,2,2,3
218,2024-01-13,TABLE,POSTPONE,3,2,4
218,2024-01-13,TICKET,CREDENTIALS FOR ENTRY,0,3,1
218,2024-01-13,STALL,POSTPONE,3,3,2
218,2024-01-13,CHAIR,PRESIDE OVER,1,3,3
218,2024-01-13,CENTER,AMERICAN FOOTBALL POSITIONS,2,3,4
218,2024-01-13,LEAD,PRESIDE OVER,1,4,1
218,2024-01-13,SAFETY,AMERICAN FOOTBALL POSITIONS,2,4,2
218,2024-01-13,INVITE,CREDENTIALS FOR ENTRY,0,4,3
218,2024-01-13,HOLD,POSTPONE,3,4,4
222,2024-01-14,JACK,MALE ANIMALS,2,1,1
222,2024-01-14,CHECK,THINGS TO PAY,0,1,2
222,2024-01-14,TIGHT,"LEGWEAR, IN THE SINGULAR",3,1,3
222,2024-01-14,ROB,THIEVE,1,1,4
222,2024-01-14,JEAN,"LEGWEAR, IN THE SINGULAR",3,2,1
222,2024-01-14,BUCK,MALE ANIMALS,2,2,2
222,2024-01-14,BILL,THINGS TO PAY,0,2,3
222,2024-01-14,SWIPE,THIEVE,1,2,4
222,2024-01-14,TOM,MALE ANIMALS,2,3,1
222,2024-01-14,TAB,THINGS TO PAY,0,3,2
222,2024-01-14,SHORT,"LEGWEAR, IN THE SINGULAR",3,3,3
222,2024-01-14,PINCH,THIEVE,1,3,4
222,2024-01-14,STEAL,THIEVE,1,4,1
222,2024-01-14,PANT,"LEGWEAR, IN THE SINGULAR",3,4,2
222,2024-01-14,BULL,MALE ANIMALS,2,4,3
222,2024-01-14,INVOICE,THINGS TO PAY,0,4,4
220,2024-01-15,SOUP,PEA ___,3,1,1
220,2024-01-15,SLATE,LIST OF CANDIDATES,0,1,2
220,2024-01-15,CREAM,MEDICINE FORMATS,2,1,3
220,2024-01-15,PAD,PROTECTIVE BARRIER,1,1,4
220,2024-01-15,SYRUP,MEDICINE FORMATS,2,2,1
220,2024-01-15,SHIELD,PROTECTIVE BARRIER,1,2,2
220,2024-01-15,POD,PEA ___,3,2,3
220,2024-01-15,TICKET,LIST OF CANDIDATES,0,2,4
220,2024-01-15,BALLOT,LIST OF CANDIDATES,0,3,1
220,2024-01-15,TABLET,MEDICINE FORMATS,2,3,2
220,2024-01-15,COAT,PEA ___,3,3,3
220,2024-01-15,CUSHION,PROTECTIVE BARRIER,1,3,4
220,2024-01-15,CAPSULE,MEDICINE FORMATS,2,4,1
220,2024-01-15,GREEN,PEA ___,3,4,2
220,2024-01-15,BUFFER,PROTECTIVE BARRIER,1,4,3
220,2024-01-15,ROSTER,LIST OF CANDIDATES,0,4,4
221,2024-01-16,HELLO,WORDS SPELLED WITH AN UPSIDE-DOWN CALCULATOR,3,1,1
221,2024-01-16,LIST,TILT TO ONE SIDE,2,1,2
221,2024-01-16,TRICK,DECEIVE,0,1,3
221,2024-01-16,WORD,INSIDE INFO,1,1,4
221,2024-01-16,CANT,TILT TO ONE SIDE,2,2,1
221,2024-01-16,FOOL,DECEIVE,0,2,2
221,2024-01-16,SKINNY,INSIDE INFO,1,2,3
221,2024-01-16,EGGSHELL,WORDS SPELLED WITH AN UPSIDE-DOWN CALCULATOR,3,2,4
221,2024-01-16,LEAN,TILT TO ONE SIDE,2,3,1
221,2024-01-16,CON,DECEIVE,0,3,2
221,2024-01-16,GIGGLE,WORDS SPELLED WITH AN UPSIDE-DOWN CALCULATOR,3,3,3
221,2024-01-16,SCOOP,INSIDE INFO,1,3,4
221,2024-01-16,BOOB,WORDS SPELLED WITH AN UPSIDE-DOWN CALCULATOR,3,4,1
